UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
213236.500,12,139.72,336.9,38°9.609402 N,122°27.182784 W,0,1,0,0,22.69,-0.04,682999.000,1,671.900,23795.79,0.55,0.32,-16.24,-0.0257652641297424,357.76,0.100,0.49,500,13.5,0,0.189999997615814,255,96.00,6051,-50.00,15,255,1.90,-0.43,0.01,138.50,3.83999991416931,119.00,21.0,99,204.800003051758,246.199996948242,55.69,27.56,2.75572204589844
213236.600,12,140.52,336.3,38°9.611334 N,122°27.183870 W,0,1,0,0,22.73,0.04,683099.000,1,672.000,23799.68,0.41,0.23,-16.25,0.0256193112675154,365.09,0.100,0.48,500,13.5,0,0.0799999982118607,255,96.00,6065,-50.00,15,255,1.90,-0.43,0.01,139.70,3.72000002861023,119.00,21.0,99,204.800003051758,246.199996948242,53.95,27.56,1.16030395030975
213236.700,12,141.47,335.6,38°9.613272 N,122°27.184992 W,0,1,0,0,22.74,0.04,683199.000,1,672.100,23803.60,0.50,0.27,-16.25,0.0254465516388286,364.59,0.100,0.50,500,13.5,0,0.150000005960464,255,96.00,6065,-50.00,15,255,1.90,-0.61,-0.02,140.60,3.98000001907349,119.00,24.0,99,204.800003051758,246.199996948242,57.73,27.56,2.17557001113892
213236.800,12,142.34,334.6,38°9.615198 N,122°27.186174 W,0,1,0,0,22.77,0.07,683299.000,1,672.200,23807.54,0.71,0.25,-16.25,0.0505816894284269,331.07,0.100,0.55,500,13.5,0,0.170000001788139,255,96.00,6098,-50.00,15,255,1.90,-0.61,-0.02,141.40,3.55999994277954,119.00,26.0,99,204.800003051758,246.199996948242,51.63,27.56,2.46564602851868
213236.900,12,143.28,334.0,38°9.617130 N,122°27.187380 W,0,1,0,0,22.77,0.04,683399.000,1,672.300,23811.51,0.43,0.27,-16.25,0.0251249267189637,332.36,0.100,0.54,500,13.5,0,0.230000004172325,255,96.00,6170,-50.00,15,255,1.90,-0.61,-0.02,142.40,3.76999998092651,119.00,26.0,99,204.800003051758,246.199996948242,54.68,27.56,3.33587408065796
213237.000,12,144.09,332.9,38°9.619050 N,122°27.188652 W,0,1,0,0,22.79,0.07,683499.000,1,672.400,23815.50,0.81,0.23,-16.25,0.0499673824031535,298.94,0.100,0.59,500,13.5,0,0.239999994635582,255,96.00,6170,-50.00,15,255,1.90,-0.61,-0.02,143.10,3.76999998092651,119.00,26.0,99,204.800003051758,246.199996948242,54.68,27.56,3.48091197013855
213237.100,12,145.06,332.0,38°9.620976 N,122°27.189960 W,0,1,0,0,22.81,0.07,683599.000,1,672.500,23819.51,0.60,0.27,-16.25,0.0496363448347179,284.46,0.100,0.61,500,13.5,0,0.239999994635582,255,96.00,6213,-50.00,15,255,1.90,-0.61,-0.02,144.10,3.52999997138977,119.00,27.0,99,204.800003051758,246.199996948242,51.20,27.56,3.48091197013855
213237.200,12,145.71,331.0,38°9.622884 N,122°27.191316 W,0,1,0,0,22.79,0.04,683699.000,1,672.600,23823.55,0.73,0.19,-16.24,0.0247066090179123,275.66,0.100,0.63,500,13.5,0,0.219999998807907,255,96.00,6266,-50.00,15,255,1.90,-0.69,-0.03,144.90,3.51999998092651,119.00,28.0,99,204.800003051758,246.199996948242,51.05,27.56,3.19083595275879
213237.300,12,146.64,330.3,38°9.624792 N,122°27.192720 W,0,1,0,0,22.79,0.00,683799.000,1,672.700,23827.61,0.57,0.26,-16.24,0,268.92,0.100,0.63,500,13.5,0,0.170000001788139,255,96.00,6318,-50.00,15,255,1.90,-0.69,-0.03,145.70,3.66000008583069,119.00,28.0,99,204.800003051758,246.199996948242,53.08,27.56,2.46564602851868
213237.400,12,147.48,329.1,38°9.626682 N,122°27.194178 W,0,1,0,0,22.78,-0.07,683899.000,1,672.800,23831.70,0.82,0.24,-16.24,-0.0488198479804178,253.36,0.100,0.67,500,13.5,0,0.209999993443489,255,96.00,6308,-50.00,15,255,2.00,-0.69,-0.03,146.40,4.01000022888184,119.00,28.0,99,204.800003051758,246.199996948242,58.16,29.01,3.0457980632782
213237.500,12,148.11,327.9,38°9.628560 N,122°27.195696 W,0,1,0,0,22.79,-0.04,683999.000,1,672.900,23835.80,0.87,0.18,-16.24,-0.0243060947532594,247.35,0.100,0.71,500,13.5,0,0.159999996423721,255,96.00,6347,-50.00,15,255,2.00,-0.82,0.00,147.20,3.55999994277954,119.00,28.0,99,204.800003051758,246.199996948242,51.63,29.01,2.32060790061951
213237.600,12,148.98,326.9,38°9.630426 N,122°27.197262 W,0,1,0,0,22.80,-0.04,684099.000,1,673.000,23839.93,0.73,0.25,-16.24,-0.0241639929655932,234.96,0.100,0.73,500,13.5,0,0.150000005960464,255,96.00,6380,-50.00,15,255,2.00,-0.82,0.00,148.10,3.64000010490417,119.00,29.0,99,204.800003051758,246.199996948242,52.79,29.01,2.17557001113892
213237.700,12,149.58,326.0,38°9.632280 N,122°27.198870 W,0,1,0,0,22.83,-0.04,684199.000,1,673.100,23844.07,0.69,0.17,-16.24,-0.0240673886883273,242.99,0.100,0.72,500,13.5,0,0.259999990463257,255,96.00,6441,-50.00,15,255,2.00,-0.82,0.00,148.90,3.44000005722046,119.00,26.0,99,204.800003051758,246.199996948242,49.89,29.01,3.77098798751831
213237.800,12,150.16,324.9,38°9.634116 N,122°27.200532 W,0,1,0,0,22.86,0.00,684299.000,1,673.200,23848.24,0.82,0.17,-16.24,0,234.57,0.100,0.74,500,13.5,0,0.200000002980232,255,96.00,6441,-50.00,15,255,2.00,-0.82,0.00,149.60,3.71000003814697,119.00,26.0,99,204.800003051758,246.199996948242,53.81,29.01,2.90075993537903
213237.900,12,151.03,324.0,38°9.635940 N,122°27.202242 W,0,1,0,0,22.87,0.00,684399.000,1,673.300,23852.42,0.71,0.25,-16.24,0,237.63,0.100,0.75,500,13.5,0,0.180000007152557,255,96.00,6488,-50.00,15,255,2.00,-0.82,0.00,150.60,3.91000008583069,119.00,28.0,99,204.800003051758,246.199996948242,56.71,29.01,2.61068391799927
213238.000,12,151.63,323.0,38°9.637746 N,122°27.204000 W,0,1,0,0,22.89,0.04,684499.000,1,673.400,23856.62,0.74,0.17,-16.24,0.0237427864798021,231.66,0.100,0.75,500,13.5,0,0.209999993443489,255,96.00,6505,-50.00,15,255,2.00,-0.74,-0.07,151.30,3.5,119.00,23.0,99,204.800003051758,246.199996948242,50.76,29.01,3.0457980632782
213238.100,12,152.49,322.0,38°9.639540 N,122°27.205806 W,0,1,0,0,22.92,0.04,684599.000,1,673.500,23860.85,0.75,0.25,-16.24,0.0236077958187971,237.01,0.100,0.76,500,13.5,0,0.280000001192093,255,96.00,6542,-50.00,15,255,2.00,-0.74,-0.07,151.90,3.46000003814697,119.00,22.0,99,204.800003051758,246.199996948242,50.18,29.01,4.06106376647949
213238.200,12,153.38,320.9,38°9.641316 N,122°27.207672 W,0,1,0,0,22.96,0.11,684699.000,1,673.600,23865.10,0.83,0.25,-16.24,0.0704142706255134,241.56,0.100,0.78,500,13.5,0,0.170000001788139,255,96.00,6542,-50.00,15,255,2.10,-0.74,-0.07,152.70,3.38000011444092,119.00,22.0,99,204.800003051758,246.199996948242,49.02,30.46,2.46564602851868
213238.300,12,154.09,320.3,38°9.643098 N,122°27.209550 W,0,1,0,0,22.98,0.11,684799.000,1,673.700,23869.37,0.40,0.20,-16.24,0.0700902736765593,259.71,0.100,0.71,500,13.5,0,0.119999997317791,255,96.70,6607,-50.00,15,255,2.10,-0.50,-0.04,153.40,3.33999991416931,119.00,21.0,99,206.059997558594,246.199996948242,48.44,30.46,1.74045598506927
213238.400,12,154.76,319.5,38°9.644856 N,122°27.211482 W,0,1,0,0,23.02,0.14,684899.000,1,673.800,23873.66,0.66,0.19,-16.24,0.0930472990436805,263.67,0.100,0.71,500,13.5,0,0.170000001788139,255,96.70,6626,-50.00,15,255,2.00,-0.50,-0.04,154.00,3.72000002861023,119.00,18.0,99,206.059997558594,246.199996948242,53.95,29.01,2.46564602851868
213238.500,12,155.73,318.6,38°9.646602 N,122°27.213456 W,0,1,0,0,23.05,0.18,684999.000,1,673.900,23877.97,0.65,0.28,-16.24,0.115583181362854,276.45,0.100,0.71,500,13.5,0,0.219999998807907,255,96.70,6667,-50.00,15,255,2.00,-0.50,-0.04,154.80,3.83999991416931,119.00,19.0,99,206.059997558594,246.199996948242,55.69,29.01,3.19083595275879
213238.600,12,156.38,318.0,38°9.648342 N,122°27.215454 W,0,1,0,0,23.09,0.22,685099.000,1,674.000,23882.30,0.49,0.18,-16.23,0.138121546961326,292.86,0.100,0.67,500,13.5,0,0.239999994635582,255,96.70,6667,-50.00,15,255,2.00,-0.50,-0.04,155.50,3.71000003814697,119.00,18.0,99,206.059997558594,246.199996948242,53.81,29.01,3.48091197013855
213238.700,12,157.22,317.1,38°9.650058 N,122°27.217506 W,0,1,0,0,23.14,0.29,685199.000,1,674.100,23886.66,0.67,0.24,-16.23,0.183183966314504,300.80,0.100,0.68,500,13.5,0,0.189999997615814,255,96.70,6691,-50.00,15,255,2.10,-0.50,-0.04,156.40,3.61999988555908,119.00,18.0,99,206.059997558594,246.199996948242,52.50,30.46,2.75572204589844
213238.800,12,157.87,316.6,38°9.651774 N,122°27.219582 W,0,1,0,0,23.19,0.32,685299.000,1,674.200,23891.04,0.46,0.18,-16.22,0.20523085303824,325.29,0.100,0.64,500,13.5,0,0.170000001788139,255,96.70,6760,-50.00,15,255,2.10,-0.52,-0.09,157.00,3.86999988555908,119.00,18.0,99,206.059997558594,246.199996948242,56.13,30.46,2.46564602851868
213238.900,12,158.78,315.8,38°9.653478 N,122°27.221700 W,0,1,0,0,23.25,0.40,685399.000,1,674.300,23895.43,0.58,0.26,-16.21,0.249404829384424,350.07,0.100,0.64,500,13.5,0,0.159999996423721,255,96.70,6807,-50.00,15,255,2.10,-0.52,-0.09,157.80,3.84999990463257,119.00,18.0,99,206.059997558594,246.199996948242,55.84,30.46,2.32060790061951
213239.000,12,159.02,315.2,38°9.655164 N,122°27.223842 W,0,1,0,0,23.29,0.43,685499.000,1,674.400,23899.85,0.50,0.07,-16.21,0.271658816649164,343.21,0.100,0.60,500,13.5,0,0.180000007152557,255,96.70,6823,-50.00,15,255,2.10,-0.52,-0.09,158.50,3.33999991416931,119.00,18.0,99,206.059997558594,246.199996948242,48.44,30.46,2.61068391799927
213239.100,12,159.24,314.5,38°9.656826 N,122°27.226014 W,0,1,0,0,23.36,0.50,685599.000,1,674.500,23904.27,0.56,0.06,-16.20,0.316499415983221,354.32,0.100,0.58,500,13.5,0,0.180000007152557,255,96.70,6823,-50.00,15,255,2.10,-0.44,-0.07,159.30,4.17999982833862,119.00,16.0,99,206.059997558594,246.199996948242,60.63,30.46,2.61068391799927
213239.200,12,159.08,313.6,38°9.658458 N,122°27.228210 W,0,1,0,0,23.40,0.54,685699.000,1,674.600,23908.69,0.66,-0.04,-16.18,0.339443312966735,354.32,0.100,0.59,500,13.5,0,0.259999990463257,255,96.70,6875,-50.00,15,255,2.10,-0.44,-0.07,160.20,3.34999990463257,119.00,13.0,99,206.059997558594,246.199996948242,48.59,30.46,3.77098798751831
213239.300,12,159.14,312.8,38°9.660066 N,122°27.230436 W,0,1,0,0,23.44,0.58,685799.000,1,674.700,23913.11,0.62,0.02,-16.17,0.361950005655469,343.33,0.100,0.60,500,13.5,0,0.219999998807907,255,96.70,6925,-50.00,15,255,2.10,-0.44,-0.07,160.70,4.1399998664856,119.00,11.0,99,206.059997558594,246.199996948242,60.05,30.46,3.19083595275879
213239.400,12,160.83,312.7,38°9.661710 N,122°27.232698 W,0,1,0,0,23.48,0.61,685899.000,1,674.800,23917.55,0.11,0.48,-16.16,0.380526021264689,403.92,0.100,0.56,500,13.5,0,0.209999993443489,255,96.70,6925,-50.00,15,255,2.20,-0.44,-0.07,161.70,4.03000020980835,119.00,11.0,99,206.059997558594,246.199996948242,58.45,31.91,3.0457980632782
213239.500,12,161.70,312.3,38°9.663342 N,122°27.234978 W,0,1,0,0,23.52,0.61,685999.000,1,674.900,23922.03,0.28,0.25,-16.14,0.378476323584888,428.52,0.100,0.52,500,13.5,0,0.219999998807907,255,96.70,6940,-50.00,15,255,2.20,-0.33,-0.08,162.50,4.09999990463257,119.00,12.0,99,206.059997558594,246.199996948242,59.47,31.91,3.19083595275879
213239.600,12,162.56,311.9,38°9.664968 N,122°27.237288 W,0,1,0,0,23.57,0.65,686099.000,1,675.000,23926.54,0.36,0.24,-16.13,0.398626951611117,463.06,0.100,0.50,500,13.5,0,0.170000001788139,255,96.70,7010,-50.00,15,255,2.20,-0.33,-0.08,163.00,4.23999977111816,119.00,9.0,99,206.059997558594,246.199996948242,61.50,31.91,2.46564602851868
213239.700,12,162.92,311.4,38°9.666576 N,122°27.239622 W,0,1,0,0,23.61,0.65,686199.000,1,675.100,23931.06,0.44,0.10,-16.11,0.397746105402718,476.01,0.100,0.47,500,13.5,0,0.159999996423721,255,96.70,7031,-50.00,15,255,2.20,-0.33,-0.08,163.90,3.07999992370605,119.00,10.0,99,206.059997558594,246.199996948242,44.67,31.91,2.32060790061951
213239.800,12,163.65,311.1,38°9.668184 N,122°27.241974 W,0,1,0,0,23.65,0.68,686299.000,1,675.200,23935.59,0.25,0.21,-16.09,0.417960061594114,534.20,0.100,0.44,500,13.5,0,0.159999996423721,255,96.70,7031,-50.00,15,255,2.20,-0.33,-0.08,164.70,3.40000009536743,119.00,9.0,99,206.059997558594,246.199996948242,49.31,31.91,2.32060790061951
213239.900,12,164.37,310.8,38°9.669792 N,122°27.244350 W,0,1,0,0,23.69,0.68,686399.000,1,675.300,23940.15,0.23,0.20,-16.07,0.416136862790429,641.40,0.100,0.41,500,13.5,0,0.200000002980232,255,96.70,7082,-50.00,15,255,2.20,-0.33,-0.08,165.40,3.71000003814697,119.00,9.0,99,206.059997558594,246.199996948242,53.81,31.91,2.90075993537903
213240.000,12,165.26,310.5,38°9.671400 N,122°27.246750 W,0,1,0,0,23.74,0.72,686499.000,1,675.400,23944.73,0.24,0.25,-16.06,0.435671842286793,781.48,0.100,0.41,500,13.5,0,0.189999997615814,255,96.70,7126,-50.00,15,255,2.20,-0.24,-0.09,166.00,3.13000011444092,119.00,8.0,99,206.059997558594,246.199996948242,45.40,31.91,2.75572204589844
213240.100,12,166.46,310.3,38°9.673014 N,122°27.249180 W,0,1,0,0,23.79,0.76,686599.000,1,675.500,23949.33,0.18,0.34,-16.04,0.454171347555224,759.10,0.100,0.42,500,13.5,0,0.300000011920929,255,96.70,7148,-50.00,15,255,2.20,-0.24,-0.09,166.80,3.39000010490417,119.00,7.0,99,206.059997558594,246.199996948242,49.17,31.91,4.35114002227783
213240.200,12,167.82,310.3,38°9.674652 N,122°27.251622 W,0,1,0,0,23.83,0.79,686699.000,1,675.600,23953.98,-0.04,0.39,-16.02,0.471931403102115,913.82,0.100,0.41,500,13.5,0,0.25,255,96.70,7185,-50.00,15,255,2.30,-0.24,-0.09,167.60,3.61999988555908,119.00,3.0,99,206.059997558594,246.199996948242,52.50,33.36,3.62595009803772
213240.300,12,169.36,310.3,38°9.676302 N,122°27.254088 W,0,1,0,0,23.89,0.83,686799.000,1,675.700,23958.66,0.00,0.44,-16.00,0.488905159484642,1000.00,0.100,0.43,500,13.5,0,0.180000007152557,255,96.70,7185,-50.00,15,255,2.30,-0.13,-0.03,168.20,4.5,119.00,3.0,99,206.059997558594,246.199996948242,65.27,33.36,2.61068391799927
213240.400,12,170.46,310.2,38°9.677952 N,122°27.256572 W,0,1,0,0,23.95,0.86,686899.000,1,675.800,23963.38,0.07,0.31,-15.97,0.50687567466091,1000.00,0.100,0.39,500,13.5,0,0.25,255,96.70,7225,-50.00,15,255,2.30,-0.13,-0.03,168.90,3.09999990463257,119.00,6.0,99,206.059997558594,246.199996948242,44.96,33.36,3.62595009803772
213240.500,12,170.83,310.0,38°9.679596 N,122°27.259062 W,0,1,0,0,24.00,0.90,686999.000,1,675.900,23968.12,0.16,0.11,-15.95,0.52682721238161,1000.00,0.100,0.28,500,13.5,0,0.230000004172325,255,96.70,7277,-50.00,15,255,2.30,-0.13,-0.03,169.70,3.97000002861023,120.00,7.0,99,206.059997558594,248,57.58,33.36,3.33587408065796
213240.600,12,171.30,309.8,38°9.681234 N,122°27.261576 W,0,1,0,0,24.05,0.94,687099.000,1,676.000,23972.87,0.22,0.13,-15.93,0.546425756735456,1000.00,0.100,0.25,500,13.5,0,0.219999998807907,255,96.70,7300,-50.00,15,255,2.30,-0.13,-0.03,170.30,3.24000000953674,120.00,8.0,99,206.059997558594,248,46.99,33.36,3.19083595275879
213240.700,12,171.88,309.5,38°9.682872 N,122°27.264102 W,0,1,0,0,24.10,0.94,687199.000,1,676.100,23977.64,0.26,0.16,-15.90,0.544581818181818,1000.00,0.100,0.26,500,13.5,0,0.200000002980232,255,96.70,7370,-50.00,15,255,2.30,-0.13,-0.03,171.10,4.25,120.00,8.0,99,206.059997558594,248,61.64,33.36,2.90075993537903
213240.800,12,172.36,309.2,38°9.684498 N,122°27.266652 W,0,1,0,0,24.13,0.94,687299.000,1,676.200,23982.42,0.22,0.14,-15.88,0.543036829036226,1000.00,0.100,0.25,500,13.5,0,0.159999996423721,255,96.70,7370,-50.00,15,255,2.30,-0.22,-0.07,171.70,3.44000005722046,120.00,7.0,99,206.059997558594,248,49.89,33.36,2.32060790061951
213240.900,12,173.03,308.9,38°9.686124 N,122°27.269220 W,0,1,0,0,24.20,1.01,687399.000,1,676.300,23987.22,0.24,0.19,-15.85,0.582544471028815,1000.00,0.100,0.27,500,13.5,0,0.209999993443489,255,96.70,7375,-50.00,15,255,2.30,-0.22,-0.07,172.20,3.71000003814697,120.00,8.0,99,206.059997558594,248,53.81,33.36,3.0457980632782
213241.000,12,173.87,308.8,38°9.687756 N,122°27.271800 W,0,1,0,0,24.22,0.97,687499.000,1,676.400,23992.03,0.14,0.24,-15.83,0.559051223355918,1000.00,0.100,0.28,500,13.5,0,0.239999994635582,255,96.70,7440,-50.00,15,255,2.30,-0.22,-0.07,173.10,3.91000008583069,120.00,8.0,99,206.059997558594,248,56.71,33.36,3.48091197013855
213241.100,12,174.60,308.5,38°9.689388 N,122°27.274410 W,0,1,0,0,24.27,1.01,687599.000,1,676.500,23996.87,0.20,0.21,-15.80,0.577319587628866,1000.00,0.100,0.28,500,13.5,0,0.170000001788139,255,96.70,7440,-50.00,15,255,2.30,-0.19,-0.04,173.90,3,120.00,7.0,99,206.059997558594,248,43.51,33.36,2.46564602851868
213241.200,12,175.17,308.2,38°9.691008 N,122°27.277032 W,0,1,0,0,24.32,1.01,687699.000,1,676.600,24001.73,0.25,0.16,-15.77,0.575444285233118,1000.00,0.100,0.28,500,13.5,0,0.209999993443489,255,96.70,7441,-50.00,15,255,2.30,-0.19,-0.04,174.40,3.89000010490417,120.00,9.0,99,206.059997558594,248,56.42,33.36,3.0457980632782
213241.300,12,175.37,308.1,38°9.692628 N,122°27.279660 W,0,1,0,0,24.37,1.04,687799.000,1,676.700,24006.60,0.14,0.06,-15.75,0.595299189161449,1000.00,0.100,0.23,500,13.5,0,0.200000002980232,255,96.70,7161,-50.00,15,255,2.20,-0.19,-0.04,175.10,4.36999988555908,120.00,11.0,0,206.059997558594,248,63.38,31.91,2.90075993537903
213241.400,12,174.77,307.7,38°9.694218 N,122°27.282288 W,0,1,0,0,24.39,1.01,687899.000,1,676.800,24011.46,0.32,-0.17,-15.72,0.576748124710339,1000.00,0.100,0.22,500,13.5,0,0.219999998807907,255,96.70,7161,-50.00,15,255,2.00,-0.19,-0.04,175.10,3.30999994277954,120.00,12.0,0,206.059997558594,248,48.01,29.01,3.19083595275879
213241.500,12,174.54,307.4,38°9.695802 N,122°27.284922 W,0,1,0,0,24.41,1.01,687999.000,1,676.900,24016.31,0.26,-0.07,-15.69,0.577511429913717,1000.00,0.100,0.23,500,13.5,0,0.270000010728836,255,96.70,6102,-50.00,15,255,1.90,-0.19,-0.04,174.40,3.34999990463257,120.00,12.0,0,206.059997558594,248,48.59,27.56,3.91602611541748
213241.600,12,174.54,307.0,38°9.697362 N,122°27.287574 W,0,1,0,0,24.45,1.01,688099.000,1,677.000,24021.16,0.35,0.00,-15.66,0.577511429913717,1000.00,0.100,0.25,500,13.5,0,0.189999997615814,255,96.70,6051,-50.00,15,255,1.90,-0.31,-0.39,174.20,3.36999988555908,120.00,12.0,99,206.059997558594,248,48.88,27.56,2.75572204589844
213241.700,12,175.14,306.6,38°9.698928 N,122°27.290250 W,0,1,0,0,24.49,1.01,688199.000,1,677.100,24026.02,0.32,0.17,-15.63,0.575526423971132,919.10,0.100,0.27,500,13.5,0,0.239999994635582,255,96.70,6023,-50.00,15,255,1.90,-0.31,-0.39,174.30,3.34999990463257,120.00,17.0,99,206.059997558594,248,48.59,27.56,3.48091197013855
213241.800,12,175.47,306.2,38°9.700470 N,122°27.292950 W,0,1,0,0,24.53,1.01,688299.000,1,677.200,24030.89,0.34,0.09,-15.61,0.574453898364972,854.79,0.100,0.29,500,13.5,0,0.230000004172325,255,96.70,6038,-50.00,15,255,1.90,-0.31,-0.39,174.80,3.42000007629395,120.00,17.0,99,206.059997558594,248,49.60,27.56,3.33587408065796
213241.900,12,175.99,305.6,38°9.702000 N,122°27.295680 W,0,1,0,0,24.57,1.01,688399.000,1,677.300,24035.77,0.56,0.15,-15.58,0.572772834202721,744.92,0.100,0.35,500,13.5,0,0.159999996423721,255,96.70,6038,-50.00,15,255,1.90,-0.48,-0.11,175.30,3.34999990463257,120.00,18.0,99,206.059997558594,248,48.59,27.56,2.32060790061951
213242.000,12,176.50,305.1,38°9.703512 N,122°27.298428 W,0,1,0,0,24.62,1.04,688499.000,1,677.400,24040.67,0.43,0.15,-15.55,0.591488011603136,662.76,0.100,0.38,500,13.5,0,0.0399999991059303,255,96.70,6050,-50.00,15,255,1.90,-0.48,-0.11,175.70,3.45000004768372,120.00,17.0,99,206.059997558594,248,50.04,27.56,0.580151975154877
213242.100,12,177.00,304.6,38°9.705006 N,122°27.301206 W,0,1,0,0,24.65,1.01,688599.000,1,677.500,24045.58,0.48,0.14,-15.52,0.569497960428931,626.20,0.100,0.40,500,13.5,0,0.25,255,96.70,6080,-50.00,15,255,1.90,-0.48,-0.11,176.40,3.53999996185303,120.00,21.0,99,206.059997558594,248,51.34,27.56,3.62595009803772
213242.200,12,177.45,303.9,38°9.706482 N,122°27.304020 W,0,1,0,0,24.70,1.04,688699.000,1,677.600,24050.50,0.55,0.13,-15.49,0.588341373247374,569.39,0.100,0.43,500,13.5,0,0.159999996423721,255,96.70,6097,-50.00,15,255,1.90,-0.48,-0.11,176.80,3.47000002861023,120.00,21.0,99,206.059997558594,248,50.33,27.56,2.32060790061951
213242.300,12,177.89,303.4,38°9.707940 N,122°27.306846 W,0,1,0,0,24.73,1.01,688799.000,1,677.700,24055.43,0.49,0.12,-15.47,0.566651863261509,547.46,0.100,0.45,500,13.5,0,0.170000001788139,255,96.70,6097,-50.00,15,255,1.90,-0.48,-0.11,177.40,3.61999988555908,120.00,21.0,99,206.059997558594,248,52.50,27.56,2.46564602851868
213242.400,12,178.46,302.7,38°9.709374 N,122°27.309720 W,0,1,0,0,24.77,1.04,688899.000,1,677.800,24060.38,0.62,0.16,-15.44,0.585018155735868,501.68,0.100,0.49,500,13.5,0,0.219999998807907,255,97.50,6107,-50.00,15,255,1.90,-0.60,-0.13,177.80,3.54999995231628,120.00,23.0,99,207.5,248,51.49,27.56,3.19083595275879
213242.500,12,178.82,302.0,38°9.710778 N,122°27.312612 W,0,1,0,0,24.81,1.01,688999.000,1,677.900,24065.35,0.59,0.10,-15.41,0.563685879333195,469.42,0.100,0.51,500,13.5,0,0.230000004172325,255,97.50,6142,-50.00,15,255,1.90,-0.60,-0.13,178.40,3.76999998092651,120.00,30.0,99,207.5,248,54.68,27.56,3.33587408065796
213242.600,12,179.42,301.1,38°9.712152 N,122°27.315552 W,0,1,0,0,24.86,1.04,689099.000,1,678.000,24070.32,0.77,0.17,-15.38,0.581874930331067,446.88,0.100,0.57,500,13.5,0,0.119999997317791,255,97.50,6168,-50.00,15,255,1.90,-0.60,-0.13,178.70,3.64000010490417,120.00,33.0,99,207.5,248,52.79,27.56,1.74045598506927
213242.700,12,179.89,300.4,38°9.713502 N,122°27.318516 W,0,1,0,0,24.89,1.04,689199.000,1,678.100,24075.31,0.64,0.13,-15.35,0.580348208925355,426.23,0.100,0.58,500,13.5,0,0.140000000596046,255,97.50,6168,-50.00,15,255,1.90,-0.81,-0.19,179.50,3.9300000667572,120.00,33.0,99,207.5,248,57.00,27.56,2.03053188323975
213242.800,12,180.34,299.3,38°9.714804 N,122°27.321522 W,0,1,0,0,24.93,1.04,689299.000,1,678.200,24080.32,0.94,0.13,-15.32,0.578922560789641,385.40,0.100,0.66,500,13.5,0,0.170000001788139,255,97.50,6187,-50.00,15,255,1.90,-0.81,-0.19,179.50,3.25999999046326,120.00,33.0,99,207.5,248,47.28,27.56,2.46564602851868
213242.900,12,181.07,298.5,38°9.716082 N,122°27.324570 W,0,1,0,0,25.00,1.04,689399.000,1,678.300,24085.33,0.71,0.21,-15.29,0.576585333524792,374.74,0.100,0.68,500,13.5,0,0.200000002980232,255,97.50,6217,-50.00,15,255,1.90,-0.81,-0.19,180.40,3.5699999332428,120.00,33.0,99,207.5,248,51.78,27.56,2.90075993537903
213243.000,12,181.36,297.6,38°9.717318 N,122°27.327642 W,0,1,0,0,25.04,1.08,689499.000,1,678.400,24090.37,0.89,0.08,-15.26,0.595487527844556,347.47,0.100,0.71,500,13.5,0,0.200000002980232,255,97.50,6217,-50.00,15,255,1.90,-0.81,-0.19,180.50,3.5699999332428,120.00,33.0,99,207.5,248,51.78,27.56,2.90075993537903
213243.100,12,181.37,296.5,38°9.718500 N,122°27.330750 W,0,1,0,0,25.09,1.08,689599.000,1,678.500,24095.41,0.95,0.00,-15.24,0.595474394601032,327.54,0.100,0.75,500,13.5,0,0.180000007152557,255,97.50,6233,-50.00,15,255,1.90,-1.15,-0.21,180.90,3.5,120.00,44.0,99,207.5,248,50.76,27.56,2.61068391799927
213243.200,12,181.70,295.1,38°9.719628 N,122°27.333900 W,0,1,0,0,25.15,1.12,689699.000,1,678.600,24100.45,1.24,0.09,-15.21,0.614189088787747,294.49,0.100,0.85,500,13.5,0,0.219999998807907,255,97.50,6255,-50.00,15,255,1.90,-1.15,-0.21,181.30,3.83999991416931,120.00,41.0,95,207.5,248,55.69,27.56,3.19083595275879
